GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "51000","Virginia",5,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",298922.3,315091.0,332373.3,348327.0,360601.1,364932.4,377723.8,392941.3,412084.6,419870.6,424939.5,431216.7,427648.9,441242.4,444288.0,445973.6,449063.8,447678.1,455162.4,459965.8,467362.0,477915.2,489199.1,478909.3,505351.0,512946.3
 "51000","Virginia",5,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",67.027,70.652,74.528,78.105,80.857,81.828,84.696,88.109,92.401,94.147,95.284,96.691,95.891,98.939,99.622,100.000,100.693,100.382,102.060,103.137,104.796,107.162,109.692,107.385,113.314,115.017
 "51000","Virginia",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",215101.7,231384.0,249801.1,268470.9,285635.9,295355.7,311665.7,332115.1,358069.7,376235.7,391699.8,404634.9,410967.4,426992.4,435180.3,445973.6,457640.5,465181.8,483786.5,496021.1,511114.9,532906.5,557764.4,556992.6,604957.6,649392.6
 "51000","Virginia",5,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",125343.1,135293.3,145642.1,159207.5,166906.8,170792.1,180792.5,195008.1,207792.0,217626.5,229262.5,235748.2,236324.7,241576.3,247186.5,254478.8,259234.5,265916.2,277991.7,284418.5,295304.8,306993.0,319846.1,327811.2,350473.4,(NA)
 "51000","Virginia",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",76237.6,81875.3,89269.7,93412.4,101719.0,106519.4,111319.2,116555.6,127336.6,135207.8,138038.4,144490.2,148077.3,158444.1,161081.1,164164.9,170065.9,170317.8,176256.9,181008.2,183799.2,192095.6,201694.8,205488.3,222519.1,(NA)
 "51000","Virginia",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",13521.0,14215.4,14889.4,15851.0,17010.1,18044.2,19554.0,20551.3,22941.2,23401.4,24398.9,24396.4,26565.4,26972.0,26912.7,27330.0,28340.1,28947.8,29537.8,30594.4,32011.0,33817.9,36223.5,23693.2,31965.0,(NA)
 "51000","Virginia",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",14068.0,14759.2,15524.4,16537.9,17820.9,18847.6,20486.4,21364.4,24039.8,24391.7,25319.6,25367.2,27643.8,28036.2,28075.4,28521.5,29512.0,30097.7,30623.9,31741.8,33155.6,34946.3,37451.6,38067.2,41937.5,(NA)
 "51000","Virginia",5,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-547.0,-543.8,-635.1,-686.9,-810.9,-803.4,-932.5,-813.0,-1098.6,-990.3,-920.6,-970.7,-1078.4,-1064.2,-1162.7,-1191.5,-1171.9,-1149.9,-1086.0,-1147.4,-1144.6,-1128.4,-1228.1,-14374.0,-9972.5,(NA)
 "53000","Washington",8,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",271270.7,288206.9,308949.5,311209.9,303673.8,307583.2,312556.4,319848.9,340428.0,353263.5,373180.6,381289.9,370136.6,380989.5,387745.2,400530.6,410873.9,424467.6,441952.1,458263.8,482007.0,515029.1,533150.4,538856.1,575129.0,582171.6
 "53000","Washington",8,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",67.728,71.956,77.135,77.699,75.818,76.794,78.036,79.856,84.994,88.199,93.172,95.196,92.412,95.121,96.808,100.000,102.582,105.976,110.342,114.414,120.342,128.587,133.111,134.536,143.592,145.350
 "53000","Washington",8,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",193825.9,209741.1,229797.9,237378.2,238418.6,245978.5,255370.2,268378.3,293676.0,314265.2,342024.2,354794.1,351245.0,365497.8,379574.9,400530.6,419092.4,440648.0,466689.7,487275.1,519409.6,564313.9,595231.8,612969.1,677489.5,725513.5
 "53000","Washington",8,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",104320.1,115293.1,125679.1,133456.7,134764.4,136103.4,140477.1,147795.2,156207.3,167498.7,180867.8,188007.5,183382.0,187194.6,194176.3,205219.9,214523.2,227269.9,238566.5,252798.2,271085.8,294613.9,313680.6,327503.0,358877.4,(NA)
 "53000","Washington",8,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",72446.4,76716.3,85342.4,84431.5,83915.8,89565.8,93420.9,97280.7,111906.6,119397.6,132814.4,138466.7,141829.7,150811.7,156428.3,164742.0,172425.6,179315.4,192208.4,196197.2,207165.3,224512.3,234980.2,251729.9,276179.7,(NA)
 "53000","Washington",8,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",17059.4,17731.7,18776.4,19490.0,19738.4,20309.4,21472.1,23302.4,25562.1,27369.0,28342.0,28319.8,26033.3,27491.5,28970.3,30568.6,32143.6,34062.6,35914.9,38279.7,41158.4,45187.6,46571.0,33736.2,42432.4,(NA)
 "53000","Washington",8,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",17829.4,18556.8,19649.2,20423.9,20760.9,21225.4,22531.1,24320.6,26715.3,28397.4,29373.2,29420.0,27376.4,28858.3,30382.8,31904.1,33484.5,35349.3,37267.2,39790.8,42698.1,46781.1,48225.1,50027.5,54828.5,(NA)
 "53000","Washington",8,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-770.0,-825.1,-872.8,-933.9,-1022.4,-916.0,-1059.0,-1018.1,-1153.3,-1028.5,-1031.2,-1100.2,-1343.1,-1366.8,-1412.5,-1335.4,-1340.9,-1286.6,-1352.3,-1511.1,-1539.6,-1593.4,-1654.1,-16291.3,-12396.2,(NA)
 "54000","West Virginia",5,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",58934.3,59847.4,61783.9,61665.7,61818.6,62834.1,63145.5,64159.8,65678.4,66861.4,67119.1,68483.9,68191.8,69153.5,70361.3,70322.2,70550.1,70532.5,70663.0,70011.4,71425.6,73170.4,72633.4,70444.2,71343.2,71652.4
 "54000","West Virginia",5,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",83.806,85.105,87.858,87.690,87.908,89.352,89.795,91.237,93.396,95.079,95.445,97.386,96.970,98.338,100.056,100.000,100.324,100.299,100.485,99.558,101.569,104.050,103.287,100.174,101.452,101.892
 "54000","West Virginia",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",38777.5,40014.6,41714.3,42495.6,43973.3,45580.8,47039.9,49741.4,53492.5,57010.0,59273.5,62694.8,63600.7,65998.7,69234.1,70322.2,71481.5,72648.2,71318.5,70924.4,74820.1,79192.9,79325.6,76547.9,85434.2,95588.4
 "54000","West Virginia",5,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",21794.7,22607.4,23381.1,24503.3,25386.7,25952.7,26694.3,28037.8,29273.8,31157.9,32067.0,33786.0,33706.2,34244.3,35987.6,37330.6,37487.3,37829.5,38348.7,37385.0,39128.6,42025.8,42413.2,41274.5,43484.3,(NA)
 "54000","West Virginia",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",13885.1,14251.7,14934.6,14530.0,14893.5,15912.1,16457.3,17634.8,19833.9,21407.6,22568.5,24177.4,25383.9,26684.8,27882.6,27536.3,28397.3,29063.7,27582.9,28084.7,30013.2,31088.8,30812.6,31381.3,36754.4,(NA)
 "54000","West Virginia",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",3097.7,3155.5,3398.6,3462.2,3693.1,3716.0,3888.3,4068.8,4384.8,4444.5,4638.0,4731.4,4510.7,5069.6,5363.8,5455.4,5596.8,5754.9,5387.0,5454.7,5678.3,6078.4,6099.8,3892.1,5195.5,(NA)
 "54000","West Virginia",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",3175.8,3223.9,3480.0,3557.3,3780.1,3808.9,3996.9,4181.8,4522.2,4567.9,4752.8,4841.6,4646.3,5195.3,5521.1,5615.8,5750.2,5898.6,5523.4,5597.1,5809.4,6205.6,6235.8,5918.5,6604.3,(NA)
 "54000","West Virginia",5,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-78.1,-68.4,-81.4,-95.1,-87.0,-92.9,-108.6,-113.0,-137.5,-123.4,-114.8,-110.3,-135.6,-125.7,-157.3,-160.4,-153.4,-143.7,-136.4,-142.4,-131.1,-127.3,-136.0,-2026.3,-1408.8,(NA)
 "55000","Wisconsin",3,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",209111.7,216955.9,225783.7,232411.7,236088.7,240543.3,247766.1,256167.4,263698.6,268246.4,269933.6,266626.9,258761.2,266830.8,272813.2,277107.1,278015.0,283981.1,289077.0,291920.3,291922.7,299062.6,303669.0,293104.9,306467.4,311702.1
 "55000","Wisconsin",3,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",75.462,78.293,81.479,83.871,85.198,86.805,89.412,92.443,95.161,96.802,97.411,96.218,93.379,96.292,98.450,100.000,100.328,102.481,104.320,105.346,105.347,107.923,109.585,105.773,110.595,112.484
 "55000","Wisconsin",3,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",153431.7,162609.3,172224.1,180427.3,188163.1,194658.8,203339.2,215537.1,227297.0,237569.3,245839.5,246814.5,247210.0,256432.9,266364.4,277107.1,284270.9,295696.0,307507.9,314073.3,318310.4,332498.6,345236.4,340591.1,368611.3,401791.5
 "55000","Wisconsin",3,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",91523.0,97435.1,103288.0,109352.5,113584.4,117009.5,121362.4,127847.2,132127.8,137767.4,143207.1,147115.8,142788.7,144048.7,150131.2,155460.0,159591.0,164986.2,171332.3,175148.1,181376.4,190321.5,196549.3,197588.2,209862.5,(NA)
 "55000","Wisconsin",3,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",50462.3,53446.9,56541.8,58484.6,61242.4,63661.6,67530.7,72219.0,79326.1,83054.1,85584.9,82424.2,86874.1,94344.1,97389.5,102582.7,104565.2,110768.5,116316.0,118370.1,115813.8,120466.7,126909.2,130016.1,141250.6,(NA)
 "55000","Wisconsin",3,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",11446.4,11727.3,12394.2,12590.2,13336.3,13987.6,14446.1,15470.9,15843.0,16747.9,17047.4,17274.4,17547.1,18040.0,18843.7,19064.4,20114.7,19941.2,19859.6,20555.1,21120.2,21710.4,21777.9,12986.8,17498.1,(NA)
 "55000","Wisconsin",3,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",11960.0,12271.4,13197.5,13461.5,14096.5,14677.1,15323.5,16198.3,16908.8,17622.1,17711.1,17981.0,18551.1,18889.2,19779.3,20021.5,21045.5,20742.9,20773.4,21465.0,21912.0,22633.9,22899.0,23220.0,24847.1,(NA)
 "55000","Wisconsin",3,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-513.6,-544.1,-803.3,-871.2,-760.2,-689.6,-877.4,-727.4,-1065.7,-874.2,-663.7,-706.6,-1003.9,-849.1,-935.6,-957.1,-930.8,-801.7,-913.8,-909.9,-791.9,-923.4,-1121.1,-10233.3,-7349.0,(NA)
 "56000","Wyoming",7,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",24960.3,25530.4,26597.7,27435.0,29130.5,29777.1,30673.2,31695.7,33484.0,37813.4,40632.2,42868.2,41546.4,40056.6,39767.9,38855.4,38849.6,39559.4,40418.2,38188.7,37521.6,38080.1,38446.6,36268.6,36400.0,36346.1
 "56000","Wyoming",7,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",64.239,65.706,68.453,70.608,74.971,76.636,78.942,81.573,86.176,97.318,104.573,110.327,106.926,103.092,102.348,100.000,99.985,101.812,104.022,98.284,96.567,98.005,98.948,93.342,93.681,93.542
 "56000","Wyoming",7,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",14654.5,14840.2,15679.7,17152.5,18708.3,19165.6,21193.6,23429.4,27576.3,32740.3,36950.8,42819.3,36252.0,37680.7,39751.4,38855.4,39289.8,40310.6,38426.9,35879.0,36980.7,39171.7,39428.0,36330.4,41510.2,47432.5
 "56000","Wyoming",7,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",6990.9,7345.3,7775.7,8328.1,8998.5,9449.0,9953.8,10626.6,11525.3,13422.8,14895.4,16192.4,15257.7,15522.9,16163.6,16977.0,17540.7,18374.4,18308.1,17265.3,17651.6,18505.3,19202.1,18545.5,19651.6,(NA)
 "56000","Wyoming",7,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",6273.1,5978.0,6312.0,7028.3,7918.0,7809.8,9065.6,10345.9,13222.2,16010.9,18463.4,22826.4,17478.5,18614.7,19614.6,18004.9,17809.6,18271.5,16516.1,15164.9,16089.4,17298.2,16818.9,15434.5,19205.3,(NA)
 "56000","Wyoming",7,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",1390.5,1516.9,1592.0,1796.1,1791.8,1906.8,2174.2,2456.9,2828.8,3306.6,3592.0,3800.5,3515.7,3543.1,3973.2,3873.5,3939.5,3664.7,3602.7,3448.8,3239.6,3368.2,3407.1,2350.4,2653.3,(NA)
 "56000","Wyoming",7,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",1427.9,1559.9,1648.7,1850.0,1860.1,1989.9,2249.4,2520.8,2986.0,3376.8,3660.6,3878.0,3597.1,3625.5,4059.7,3962.7,4030.9,3839.3,3701.9,3536.9,3334.4,3458.1,3501.1,3193.0,3589.5,(NA)
 "56000","Wyoming",7,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-37.4,-43.0,-56.7,-53.9,-68.4,-83.1,-75.2,-63.9,-157.2,-70.2,-68.6,-77.5,-81.4,-82.3,-86.5,-89.2,-91.4,-174.6,-99.2,-88.1,-94.8,-89.9,-94.0,-842.6,-936.2,(NA)
 "91000","New England",1,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",644303.8,669384.9,698204.9,747744.8,757420.4,761438.0,776351.7,808408.5,823541.0,845679.2,864737.2,871391.8,847918.0,871286.6,874676.4,886830.9,883832.2,892794.1,919157.9,930060.1,942450.0,966286.9,985447.3,951601.6,1011337.8,1030929.7
 "91000","New England",1,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",72.652,75.481,78.730,84.317,85.408,85.861,87.542,91.157,92.863,95.360,97.509,98.259,95.612,98.247,98.629,100.000,99.662,100.672,103.645,104.875,106.272,108.960,111.120,107.304,114.040,116.249
 "91000","New England",1,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",488807.8,514383.9,542744.5,589445.4,608694.5,622693.0,644774.7,687522.2,719221.7,759636.8,797439.6,815405.3,811243.6,839810.7,856035.1,886830.9,903108.6,931130.6,980272.5,1006667.1,1035653.9,1084681.8,1130342.9,1115240.5,1221038.6,1312167.4
 "91000","New England",1,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",275932.3,296704.2,318045.4,350762.8,360651.6,360466.5,369814.0,392080.7,406423.8,426674.0,451300.6,462383.9,444948.7,457322.5,475078.1,490273.3,503121.7,524315.5,550056.0,563044.4,584577.6,609264.9,634124.7,639639.7,691877.8,(NA)
 "91000","New England",1,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",181996.9,185022.8,190865.6,203414.1,211838.3,224442.2,234303.9,252259.0,267731.2,286899.5,299241.1,306121.0,318889.9,333540.2,330156.0,342671.9,344076.7,347451.9,368871.6,380625.0,385839.2,406469.5,425654.2,434328.3,471594.4,(NA)
 "91000","New England",1,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",30878.5,32656.8,33833.4,35268.6,36204.5,37784.3,40656.8,43182.5,45066.7,46063.3,46897.9,46900.4,47405.0,48948.1,50801.0,53885.7,55910.1,59363.3,61344.9,62997.7,65237.1,68947.4,70564.0,41272.6,57566.4,(NA)
 "91000","New England",1,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",32494.5,34203.3,35477.0,36883.8,37974.5,39668.8,42762.2,45349.8,47499.6,48349.2,49087.7,49185.2,50154.3,51736.6,53555.7,56834.8,58839.2,62302.3,64218.0,65998.5,68044.1,71847.0,73542.1,74651.0,79819.5,(NA)
 "91000","New England",1,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-1616.0,-1546.5,-1643.6,-1615.3,-1769.9,-1884.5,-2105.3,-2167.3,-2432.9,-2285.9,-2189.7,-2284.8,-2749.2,-2788.5,-2754.7,-2949.1,-2929.1,-2939.0,-2873.1,-3000.9,-2807.0,-2899.6,-2978.1,-33378.4,-22253.1,(NA)
 "92000","Mideast",2,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",2247518.1,2303815.3,2404257.5,2495474.9,2545358.3,2564149.5,2602139.6,2674645.1,2732262.5,2779648.4,2816894.3,2834463.4,2826401.0,2915024.2,2931297.8,3000390.3,3015840.4,3064347.2,3117788.1,3169514.5,3199014.6,3266141.8,3333588.9,3187181.9,3354244.2,3436608.1
 "92000","Mideast",2,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",74.908,76.784,80.131,83.172,84.834,85.461,86.727,89.143,91.064,92.643,93.884,94.470,94.201,97.155,97.697,100.000,100.515,102.132,103.913,105.637,106.620,108.857,111.105,106.226,111.794,114.539
 "92000","Mideast",2,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",1628848.5,1701015.6,1801637.5,1907912.3,1996673.1,2050627.2,2124332.5,2245925.0,2362626.8,2481466.5,2593445.0,2651199.3,2682083.4,2800067.6,2865775.1,3000390.3,3085109.8,3208439.4,3331311.0,3440153.9,3540214.9,3708448.4,3866471.1,3763973.4,4107499.4,4441717.0
 "92000","Mideast",2,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",902384.8,966315.6,1022223.3,1107528.2,1144256.6,1158281.0,1194451.3,1262439.9,1323301.0,1399815.2,1484048.1,1520823.7,1468867.5,1512905.6,1563550.2,1608128.8,1650516.9,1718933.8,1789924.5,1823937.3,1902887.7,1988979.3,2067556.2,2064951.9,2214526.5,(NA)
 "92000","Mideast",2,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",617599.9,620540.7,660792.1,677985.7,726905.2,762236.8,788752.0,828457.4,869028.2,901538.3,921368.9,947243.1,1034864.3,1094691.6,1103428.5,1185384.6,1216844.4,1261067.4,1305145.8,1376177.8,1390144.7,1457126.2,1526085.9,1542120.6,1665279.1,(NA)
 "92000","Mideast",2,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",108863.9,114159.3,118622.0,122398.4,125511.3,130109.4,141129.3,155027.7,170297.6,180113.0,188028.0,183132.5,178351.6,192470.3,198796.4,206877.0,217748.4,228438.2,236240.7,240038.9,247182.5,262342.9,272829.0,156900.8,227693.8,(NA)
 "92000","Mideast",2,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",117197.3,121602.2,126032.4,129724.1,133469.1,138538.3,150437.0,164421.9,180644.7,189840.1,197190.1,192872.1,189763.4,203808.5,211433.8,218898.6,229774.9,240410.9,248167.9,252682.4,259471.1,275184.4,285864.0,283309.0,308901.8,(NA)
 "92000","Mideast",2,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-8333.4,-7442.9,-7410.3,-7325.7,-7957.8,-8428.9,-9307.7,-9394.2,-10347.2,-9727.2,-9162.1,-9739.6,-11411.8,-11338.2,-12637.4,-12021.6,-12026.5,-11972.7,-11927.2,-12643.6,-12288.6,-12841.5,-13035.0,-126408.2,-81208.0,(NA)
 "93000","Great Lakes",3,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",1886638.4,1952414.0,2028189.0,2086427.5,2066243.8,2103976.8,2147346.6,2203913.3,2245204.3,2264731.9,2280390.5,2232291.3,2120546.8,2190695.2,2239179.7,2272451.4,2296352.8,2350412.9,2377289.8,2397149.9,2421178.8,2471548.3,2497886.6,2397205.8,2543642.6,2591533.3
 "93000","Great Lakes",3,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",83.022,85.917,89.251,91.814,90.926,92.586,94.495,96.984,98.801,99.660,100.349,98.233,93.315,96.402,98.536,100.000,101.052,103.431,104.613,105.487,106.545,108.761,109.920,105.490,111.934,114.041
 "93000","Great Lakes",3,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",1382646.4,1457862.4,1540479.9,1615672.6,1642017.1,1696553.0,1759758.7,1850188.0,1934439.8,2006022.1,2076871.0,2064351.0,2011414.3,2095958.2,2183345.9,2272451.4,2341337.6,2442424.5,2525386.8,2575146.5,2643592.0,2758717.1,2845292.6,2775803.3,3056083.3,3334217.2
 "93000","Great Lakes",3,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",800947.5,853164.3,903975.5,954729.7,973742.7,987665.8,1012919.7,1055990.7,1091116.8,1133307.0,1171529.5,1184644.3,1123159.7,1140520.6,1188343.1,1234958.9,1266091.3,1313083.0,1369747.0,1400789.4,1453976.2,1514964.7,1559221.7,1556538.6,1664424.0,(NA)
 "93000","Great Lakes",3,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",491494.5,511859.6,540761.4,560008.4,565813.8,600243.5,632568.4,673315.5,712803.4,736378.2,765085.8,738129.5,748080.9,814471.6,852702.9,889732.2,920838.7,967397.1,990388.2,1006348.8,1014352.7,1061692.5,1098943.0,1115376.9,1238552.4,(NA)
 "93000","Great Lakes",3,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",90204.4,92838.5,95743.0,100934.5,102460.6,108643.6,114270.6,120881.8,130519.6,136337.0,140255.7,141577.2,140173.7,140965.9,142299.9,147760.3,154407.6,161944.4,165251.6,168008.4,175263.1,182060.0,187128.0,103887.8,153107.0,(NA)
 "93000","Great Lakes",3,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",94816.1,98117.2,103019.7,108387.0,110592.5,114265.9,121209.1,127893.7,139663.1,143815.4,146601.6,148110.7,147882.5,148322.1,150539.5,155729.4,162484.0,168979.5,172693.8,176638.5,182860.5,190518.4,197235.7,196054.1,215298.8,(NA)
 "93000","Great Lakes",3,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-4611.7,-5278.7,-7276.7,-7452.6,-8131.9,-5622.3,-6938.4,-7012.0,-9143.4,-7478.4,-6346.0,-6533.5,-7708.8,-7356.2,-8239.6,-7969.0,-8076.4,-7035.1,-7442.1,-8630.2,-7597.4,-8458.4,-10107.7,-92166.3,-62191.8,(NA)
 "94000","Plains",4,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",775779.2,799886.3,823040.5,859198.7,858189.8,878908.5,908826.1,943499.4,973678.4,987473.2,1007712.2,1018608.0,994034.3,1019543.5,1042277.3,1068680.0,1082005.4,1112700.8,1131523.3,1139110.9,1149399.0,1172803.6,1186500.2,1159976.8,1209836.2,1219712.2
 "94000","Plains",4,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",72.592,74.848,77.015,80.398,80.304,82.242,85.042,88.286,91.110,92.401,94.295,95.315,93.015,95.402,97.529,100.000,101.247,104.119,105.880,106.590,107.553,109.743,111.025,108.543,113.208,114.133
 "94000","Plains",4,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",561521.1,588281.1,614994.5,654747.0,672293.0,699346.8,737472.7,787622.4,832330.9,868349.1,916186.6,941724.6,933179.4,969962.9,1017343.7,1068680.0,1105273.6,1154195.9,1188298.6,1205724.3,1238764.8,1292587.8,1333782.9,1326312.9,1450801.1,1580748.9
 "94000","Plains",4,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",314397.4,337589.8,357732.0,381836.4,395047.5,404777.9,418605.4,440482.6,458418.8,480139.0,506434.6,526677.5,510289.9,519974.8,538373.0,562279.7,580872.1,607402.1,632382.4,644093.3,668418.1,697564.3,722283.4,729494.0,772412.7,(NA)
 "94000","Plains",4,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",211784.1,215150.2,223770.9,237683.3,240805.4,252286.8,276169.0,300827.7,327578.6,337115.6,356171.8,361053.0,368950.5,393430.8,419026.8,444436.6,459178.7,479006.6,487166.0,489799.5,495457.2,517739.3,534881.6,558911.6,620520.0,(NA)
 "94000","Plains",4,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",35339.5,35541.1,33491.7,35227.3,36440.1,42282.2,42698.3,46312.1,46333.5,51094.5,53580.2,53994.1,53939.0,56557.3,59944.0,61963.6,65222.8,67787.3,68750.3,71831.5,74889.5,77284.2,76617.9,37907.4,57868.4,(NA)
 "94000","Plains",4,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",39332.7,41368.8,42490.3,44696.9,45747.1,47173.4,49385.3,52646.8,56365.0,57847.8,59457.7,61037.5,60937.5,63666.4,67226.2,69378.6,73823.4,75618.9,77186.2,80518.4,83149.4,86857.1,89673.9,88968.5,96567.0,(NA)
 "94000","Plains",4,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-3993.2,-5827.7,-8998.7,-9469.5,-9307.0,-4891.3,-6687.0,-6334.7,-10031.4,-6753.3,-5877.5,-7043.4,-6998.4,-7109.1,-7282.2,-7415.0,-8600.6,-7831.6,-8435.9,-8686.8,-8259.9,-9572.9,-13056.0,-51061.2,-38698.6,(NA)
 "95000","Southeast",5,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",2559824.8,2679378.0,2805799.2,2875573.2,2915809.8,2988953.8,3095287.9,3238846.8,3393497.8,3478441.8,3491402.6,3465267.4,3344254.2,3406994.9,3429358.6,3463374.9,3504567.5,3566658.6,3659519.8,3731745.8,3825002.2,3907658.3,3995899.3,3903180.1,4158107.5,4268053.3
 "95000","Southeast",5,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",73.911,77.363,81.013,83.028,84.190,86.302,89.372,93.517,97.982,100.435,100.809,100.055,96.561,98.372,99.018,100.000,101.189,102.982,105.663,107.749,110.441,112.828,115.376,112.699,120.059,123.234
